# BPmag  e_BPmag  RPmag  e_RPmag  Gmag  e_Gmag  GABS  e_GABS
1.684619999999999962e+01 9.545806224723053096e-03 1.357779999999999987e+01 2.498596216688912103e-03 1.525360000000000049e+01 1.903537992215715690e-03 1.179610192542516600e+01 1.840048051314988400e-02
1.340419999999999945e+01 3.215483030267132000e-03 1.087170000000000059e+01 1.579464948138665495e-03 1.203049999999999997e+01 8.346645551617837755e-04 9.350412625048535986e+00 1.169739617471911297e-02
1.382520000000000060e+01 3.166161203779306599e-03 1.135909999999999975e+01 1.622541694064199907e-03 1.250489999999999924e+01 7.356560153942053384e-04 9.585271954611970457e+00 4.262618392037220531e-03
1.601180000000000092e+01 4.592420269012773698e-03 1.308309999999999995e+01 2.885994524334812780e-03 1.433210000000000051e+01 9.905121608553650852e-04 1.112405879324509961e+01 2.727405426204589870e-03
1.576030000000000086e+01 7.797055655296229390e-03 1.243919999999999959e+01 5.556215137403407861e-03 1.413059999999999938e+01 9.065208315938882641e-03 1.171934981427129685e+01 4.216179669174573152e-02
1.696659999999999968e+01 4.776262537392222604e-03 1.373060000000000080e+01 9.195497700575066668e-04 1.504649999999999999e+01 6.623435250481929902e-04 1.118426251689932371e+01 6.547874115487292875e-03
1.773529999999999873e+01 1.121748114474635689e-02 1.455289999999999928e+01 1.744188661665247581e-03 1.584590000000000032e+01 7.346057821771459061e-04 1.191242603081396823e+01 7.724589224218582524e-03
1.780260000000000176e+01 9.283796494228301055e-03 1.462250000000000050e+01 1.246902095894343934e-03 1.591249999999999964e+01 6.146695501534210626e-04 1.199754954902102710e+01 7.624049674150545214e-03
1.153979999999999961e+01 6.554936397061043255e-04 1.005269999999999975e+01 4.024389339856925224e-04 1.085369999999999990e+01 2.453788349624272500e-04 7.003644182724055867e+00 2.430422582095752466e-03
9.576499999999999346e+00 1.123012794654585679e-03 8.618900000000000006e+00 7.015909120281220608e-04 9.181699999999999307e+00 3.593559170569447098e-04 5.279884554044814493e+00 2.003345291105146191e-03
1.753419999999999845e+01 7.890552325581395507e-03 1.438850000000000051e+01 1.358533533533533419e-03 1.567830000000000013e+01 7.201777659856725819e-04 1.189485474014911226e+01 6.664675858378626104e-03
1.705600000000000094e+01 8.953079904345673939e-03 1.396059999999999945e+01 1.696946016067018550e-03 1.523830000000000062e+01 7.807596611583323028e-04 1.157204482954101188e+01 4.561355910253938641e-03
9.625600000000000378e+00 3.754028075513449192e-03 8.195999999999999730e+00 2.156128366033838867e-03 9.071899999999999409e+00 3.411701860231271689e-03 6.255574828953531785e+00 3.130486499081171214e-02
1.673750000000000071e+01 6.189021262041839028e-03 1.366779999999999973e+01 2.672722349407970644e-03 1.494079999999999941e+01 1.305415283989804203e-03 1.124079897540943662e+01 4.746280799192695819e-03
9.371499999999999275e+00 1.883722544154897791e-03 8.448100000000000165e+00 1.355920773284711479e-03 8.994300000000000850e+00 5.582325600526488740e-04 5.174844007936410861e+00 2.691082180592830209e-03
1.577369999999999983e+01 4.450483685850138704e-03 1.285609999999999964e+01 1.791886717718510621e-03 1.410139999999999993e+01 8.113860387256842128e-04 1.103914993695116742e+01 2.200303414178889777e-03
1.520390000000000086e+01 1.896290345116669095e-03 1.236480000000000068e+01 1.378209929042003516e-03 1.418979999999999997e+01 1.411151546659734869e-03 1.083516145377365447e+01 1.356615863461508795e-02
2.064849999999999852e+01 2.776828644501278531e-01 1.695179999999999865e+01 9.886541613549444316e-03 1.853940000000000055e+01 2.153989604412172906e-03 1.547910621853349689e+01 2.095114681487333930e-02
2.155519999999999925e+01 1.568988439306358285e-01 1.788700000000000045e+01 2.011002037414335794e-02 1.947950000000000159e+01 3.176443053158187202e-03 1.624234193089654354e+01 4.251364818278838276e-02
1.982929999999999993e+01 3.645869711215580372e-02 1.590300000000000047e+01 3.619736622770461636e-03 1.733070000000000022e+01 9.152168049092993148e-04 1.383910474646788025e+01 1.247594568209735473e-02
1.716799999999999926e+01 5.417323620397165862e-03 1.404989999999999917e+01 7.931304011162001143e-04 1.532970000000000077e+01 5.527053924588044018e-04 1.172209611523161321e+01 4.055316639540076061e-03
1.726770000000000138e+01 4.540565406490464431e-03 1.404480000000000040e+01 1.122095907399751945e-03 1.534559999999999924e+01 5.301671940310167391e-04 1.214733615487882545e+01 3.322464507561579371e-03
